Центр МА;Центр МА;Расстояние
Новосибирск;Ачинск;495
Новосибирск;Белая Калитва;2960
Новосибирск;Балаково;2325
Новосибирск;Барнаул;190
Новосибирск;Белгород;3095
Новосибирск;Белебей;1850
Новосибирск;Березники;1640
Новосибирск;Бийск;310
Новосибирск;Благовещенск;3000
Новосибирск;Братск;1175
Новосибирск;Брянск;3110
Новосибирск;Бугульма;1920
Новосибирск;Бугуруслан;1970
Новосибирск;Буденновск;2955
Новосибирск;Бузулук;2010
Новосибирск;Великие Луки;3210
Новосибирск;Великий Новгород;3095
Новосибирск;Владивосток;3715
Новосибирск;Владикавказ;3040
Новосибирск;Владимир;2635
Новосибирск;Волгоград;2695
Новосибирск;Волгодонск;2910
Новосибирск;Вологда;2595
Новосибирск;Воронеж;2880
Новосибирск;Воткинск;1800
Новосибирск;Глазов;1875
Новосибирск;Грозный;2960
Новосибирск;Дербент;2890
Новосибирск;Джанкой;3520
Новосибирск;Димитровград;2130
Новосибирск;Дубна;2810
Новосибирск;Евпатория;3615
Новосибирск;Ейск;3205
Новосибирск;Екатеринбург;1400
Новосибирск;Елец;2880
Новосибирск;Железногорск;3090
Новосибирск;Златоуст;1475
Новосибирск;Иваново;2575
Новосибирск;Ижевск;1850
Новосибирск;Избербаш;2885
Новосибирск;Иркутск;1430
Новосибирск;Йошкар-Ола;2175
Новосибирск;Комсомольск-на-Амуре;3580
Новосибирск;Каменск-Уральский;1325
Новосибирск;Каменск-Шахтинский;2990
Новосибирск;Казань;2120
Новосибирск;Калининград;3865
Новосибирск;Калуга;2940
Новосибирск;Камышин;2565
Новосибирск;Канск;810
Новосибирск;Кемерово;205
Новосибирск;Керчь;3410
Новосибирск;Кизляр;2860
Новосибирск;Кинешма;2500
Новосибирск;Киров;2045
Новосибирск;Ковров;2575
Новосибирск;Кострома;2565
Новосибирск;Котлас;2210
Новосибирск;Краснодар;3265
Новосибирск;Красноярск;635
Новосибирск;Кропоткин;3140
Новосибирск;Крымск;3335
Новосибирск;Кузнецк;2355
Новосибирск;Кумертау;1785
Новосибирск;Кунгур;1620
Новосибирск;Курган;1115
Новосибирск;Курск;3065
Новосибирск;Кызыл;845
Новосибирск;Ленинск-Кузнецкий;210
Новосибирск;Лабинск;3180
Новосибирск;Липецк;2815
Новосибирск;Лысьва;1570
Новосибирск;Магадан;3930
Новосибирск;Магнитогорск;1560
Новосибирск;Майкоп;3225
Новосибирск;Махачкала;2870
Новосибирск;Междуреченск;360
Новосибирск;Миасс;1450
Новосибирск;Мичуринск;2745
Новосибирск;Моздок;2995
Новосибирск;Москва;2815
Новосибирск;Мурманск;2915
Новосибирск;Муром;2555
Новосибирск;Нижний Новгород;2420
Новосибирск;Нижний Тагил;1440
Новосибирск;Новый Уренгой;1280
Новосибирск;Набережные Челны;1920
Новосибирск;Нальчик;3080
Новосибирск;Находка;3795
Новосибирск;Невинномысск;3105
Новосибирск;Нефтекамск;1795
Новосибирск;Нефтеюганск;910
Новосибирск;Нижневартовск;760
Новосибирск;Новокузнецк;305
Новосибирск;Новомосковск;2835
Новосибирск;Новороссийск;3370
Новосибирск;Новоуральск;1430
Новосибирск;Норильск;1620
Новосибирск;Ноябрьск;1005
Новосибирск;Озерск;1405
Новосибирск;Октябрьский;1875
Новосибирск;Омск;610
Новосибирск;Орел;3015
Новосибирск;Оренбург;1870
Новосибирск;Орск;1675
Новосибирск;Петропавловск-Камчатский;4705
Новосибирск;Павлово;2480
Новосибирск;Пенза;2455
Новосибирск;Пермь;1660
Новосибирск;Петрозаводск;2855
Новосибирск;Прохладный;3030
Новосибирск;Псков;3285
Новосибирск;Пятигорск;3075
Новосибирск;Ростов-на-Дону;3085
Новосибирск;Россошь;2930
Новосибирск;Рубцовск;405
Новосибирск;Рыбинск;2680
Новосибирск;Рязань;2725
Новосибирск;Славянск-на-Кубани;3310
Новосибирск;Санкт-Петербург;3105
Новосибирск;Сальск;3010
